endTime,artistName,trackName,msPlayed
2020-03-21 17:26,U2,Sunday Bloody Sunday - Remastered 2008,5456
2020-03-21 17:26,The Beatles,Yesterday - Remastered 2009,824
2020-03-21 17:26,Urge Overkill,"Girl, You'll Be a Woman Soon",998
2020-03-21 17:26,Studio Allstars,School Of Rock - (Tribute to School Of Rock feat Joe Black and cast),452
2020-03-21 17:26,Backstreet Boys,I Want It That Way,0
2020-03-21 17:26,Evanescence,Bring Me To Life,0
2020-03-21 17:26,U2,With Or Without You - Remastered,743
2020-03-21 17:26,CHANO,Claramente,0
2020-03-21 17:26,Major Lazer,Lean On (feat. MØ & DJ Snake),0
2020-03-21 17:27,Led Zeppelin,Stairway to Heaven - 2012 Remaster,766
2020-03-21 17:27,Black Sabbath,Paranoid,0
2020-03-21 17:27,Billie Eilish,bad guy,24392
2020-03-21 17:27,Queen,We Will Rock You - Remastered,952
2020-03-21 17:27,Stevie Wonder,I Just Called To Say I Love You,661
2020-03-21 17:27,Madonna,Material Girl,406
2020-03-21 17:27,Madonna,Material Girl,650
2020-03-21 17:27,Maroon 5,Memories,0
2020-03-21 17:28,Phil Collins,You Can't Hurry Love - 2016 Remaster,0
2020-03-21 17:28,The Kooks,She Moves In Her Own Way,0
2020-03-21 17:28,Eric Clapton,"Tears in Heaven - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",0
2020-03-21 17:28,Alcides,Violeta,0
2020-03-21 17:28,El Reja,Soltero Hasta la Tumba,0
2020-03-21 17:28,El Cuarteto De Nos,Invierno del 92,0
2020-03-21 17:28,Survivor,"Burning Heart - From ""Rocky IV"" Soundtrack",0
2020-03-21 17:28,Alan Walker,Sing Me to Sleep,0
2020-03-21 17:28,IQ,Promises (As The Years Go By),69
2020-03-21 17:28,IQ,Promises (As The Years Go By),0
2020-03-21 17:28,Spin Doctors,Two Princes,766
2020-03-21 17:28,Led Zeppelin,Stairway to Heaven - 2012 Remaster,79168
2020-03-21 17:28,The Beatles,Ticket To Ride - Remastered 2009,0
2020-03-21 17:28,Queen,Spread Your Wings - 2011 Mix,0
2020-03-21 17:28,Louis Armstrong,La vie en rose,3308
2020-03-21 17:28,Louis Armstrong,La vie en rose,0
2020-03-21 17:28,Genesis,Illegal Alien - Digital Remastered 2007,0
2020-03-21 17:28,Black Sabbath,Paranoid,0
2020-03-21 17:28,Eminem,Not Afraid,0
2020-03-21 17:28,Ray Parker Jr.,Ghostbusters,0
2020-03-21 17:28,The Rolling Stones,Mixed Emotions,0
2020-03-21 17:28,The Beatles,Love Me Do - Remastered 2009,0
2020-03-21 17:28,Supertramp,Breakfast In America - Remastered,0
2020-03-21 17:28,The Bolshoi,Sunday Morning,0
2020-03-21 17:28,Roxette,Fading Like A Flower (Every Time You Leave),0
2020-03-21 17:28,Madonna,Material Girl,510
2020-03-21 17:28,Maroon 5,Memories,0
2020-03-21 17:28,Alesso,Heroes (we could be),0
2020-03-21 17:28,Robbie Williams,Rock DJ,0
2020-03-21 17:28,Red Hot Chili Peppers,Scar Tissue,534
2020-03-21 17:28,Gustavo Cerati,Bajan,0
2020-03-21 17:28,Tears For Fears,Everybody Wants To Rule The World,1207
2020-03-21 17:28,Man Ray,Caribe Sur,0
2020-03-21 17:29,Roy Orbison,Pretty Woman,336
2020-03-21 17:29,Cruzando El Charco,Soy,0
2020-03-21 17:29,Camila Cabello,Havana (feat. Young Thug),0
2020-03-21 17:29,Twisted Sister,I Wanna Rock,0
2020-03-21 17:30,Bruce Hornsby,The Way It Is,0
2020-03-21 17:30,Bill Medley,"(I've Had) The Time of My Life - From ""Dirty Dancing"" Soundtrack",116
2020-03-21 17:30,Roy Orbison,Pretty Woman,2368
2020-03-21 17:30,American Authors,Best Day Of My Life,0
2020-03-21 17:30,The Proclaimers,I'm Gonna Be (500 Miles),0
2020-03-21 17:30,Camila Cabello,Havana (feat. Young Thug),97674
2020-03-21 17:30,The Alan Parsons Project,Eye in the Sky - Remastered,0
2020-03-21 17:30,David Bowie,Modern Love - 2018 Remaster,162
2020-03-21 17:30,Ramones,Out of Time,557
2020-03-21 17:30,Queen,The Show Must Go On - 2011 Mix,0
2020-03-21 17:30,Creedence Clearwater Revival,Cotton Fields,0
2020-03-21 17:31,AC/DC,Hells Bells,0
2020-03-21 17:31,Jimmy Cliff,I Can See Clearly Now,487
2020-03-21 17:31,Smash Mouth,I'm A Believer,0
2020-03-21 17:31,Maxine Nightingale,Right Back Where We Started From - Rerecorded,0
2020-03-21 17:31,The Pointer Sisters,I'm So Excited,0
2020-03-21 17:31,R.E.M.,Losing My Religion,406
2020-03-21 17:31,Wiz Khalifa,See You Again (feat. Charlie Puth),0
2020-03-21 17:31,The Police,Can't Stand Losing You,12550
2020-03-21 17:31,UB40,Red Red Wine,0
2020-03-21 17:31,New Radicals,You Get What You Give,464
2020-03-21 17:31,Los Fabulosos Cadillacs,Vasos Vacíos - Remasterizado 2008,580
2020-03-21 17:31,Red Hot Chili Peppers,Under the Bridge,0
2020-03-21 17:31,Daft Punk,Lose Yourself to Dance (feat. Pharrell Williams),789
2020-03-21 17:31,Nikki Blonsky,Welcome To The 60's,0
2020-03-21 17:31,Gloria Gaynor,Can't Take My Eyes Off of You - Radio Edit,0
2020-03-21 17:31,David Bowie,Rebel Rebel - 2016 Remaster,0
2020-03-21 17:31,Van Halen,Jump - 2015 Remaster,719
2020-03-21 17:31,Lady Gaga,Shallow,0
2020-03-21 17:31,Pop Star,Flash (Theme Song to Flash),0
2020-03-21 17:31,Zac Efron,What Time Is It,0
2020-03-21 17:31,Guns N' Roses,Welcome To The Jungle,0
2020-03-21 17:31,The Beatles,Twist And Shout - Remastered 2009,0
2020-03-21 17:31,Diego Torres,Color Esperanza,626
2020-03-21 17:31,Aerosmith,Walk This Way,0
2020-03-21 17:31,Blondie,Call Me,0
2020-03-21 17:31,Wang Chung,Dance Hall Days,0
2020-03-21 17:31,Queen,Crazy Little Thing Called Love - Remastered 2011,0
2020-03-21 17:31,Blur,Girls and Boys,0
2020-03-21 17:36,Passenger,The Wrong Direction,0
2020-03-21 17:36,Oasis,All Around the World,0
2020-03-21 17:36,KISS,Detroit Rock City,441
2020-03-21 17:36,Erasure,Love to Hate You,0
2020-03-21 17:36,Pink Floyd,Wish You Were Here,314676
2020-03-21 17:36,Simon & Garfunkel,Bridge Over Troubled Water,0
2020-03-21 17:36,Calvin Harris,Under Control (feat. Hurts),0
2020-03-21 17:36,Crowded House,Don't Dream It's Over,534
2020-03-21 17:36,Calvin Harris,How Deep Is Your Love,580
2020-03-21 17:36,The Offspring,"You're Gonna Go Far, Kid",0
2020-03-21 17:36,The Beatles,Octopus's Garden - Remastered 2009,0
2020-03-21 17:36,Guns N' Roses,Paradise City,0
2020-03-21 17:36,Kenny Loggins,"Danger Zone - From ""Top Gun"" Original Soundtrack",1532
2020-03-21 17:36,Tina Turner,The Best,9450
2020-03-21 17:36,Huey Lewis & The News,Stuck With You,812
2020-03-21 17:37,Bruce Springsteen,Born in the U.S.A.,0
2020-03-21 17:37,Journey,Don't Stop Believin',371
2020-03-21 17:37,The Rembrandts,"I'll Be There for You (Theme from ""Friends')",0
2020-03-21 17:37,Carly Simon,Let the Riverrun,0
2020-03-21 17:37,Electric Light Orchestra,Mr. Blue Sky,0
2020-03-21 17:37,The Weeknd,In The Night,0
2020-03-21 17:37,Train,"Hey, Soul Sister",0
2020-03-21 17:37,AC/DC,Highway to Hell,0
2020-03-21 17:37,Bruno Mars,24K Magic,2275
2020-03-21 17:37,The Rolling Stones,Brown Sugar - 2009 Mix,0
2020-03-21 17:37,Dire Straits,Walk Of Life,0
2020-03-21 17:37,The Beatles,Yellow Submarine - Remastered 2009,0
2020-03-21 17:37,Stevie Wonder,Master Blaster (Jammin'),0
2020-03-21 17:37,Amy Winehouse,Rehab,0
2020-03-21 17:37,Simon & Garfunkel,"Mrs. Robinson - From ""The Graduate"" Soundtrack",0
2020-03-21 17:37,Rockwell,Somebody's Watching Me - Single Version,417
2020-03-21 17:37,Talking Heads,Road to Nowhere - 2005 Remaster,417
2020-03-21 17:37,Queen,Another One Bites The Dust - Remastered 2011,0
2020-03-21 17:37,Mike Oldfield,Moonlight Shadow,0
2020-03-21 17:37,Roxy Music,More Than This - Remastered,0
2020-03-21 17:37,Oasis,Don't Look Back in Anger - Remastered,615
2020-03-21 17:37,The Wonders,That Thing You Do!,0
2020-03-21 17:37,"Earth, Wind & Fire",September,499
2020-03-21 17:37,B. E. King,Stand by Me,0
2020-03-21 17:37,Calvin Harris,How Deep Is Your Love - DJ Snake Remix,0
2020-03-21 17:37,Tan Bionica,Beautiful,534
2020-03-21 17:37,Imagine Dragons,Yesterday,684
2020-03-21 17:37,Gorillaz,Feel Good Inc.,0
2020-03-21 17:37,KC & The Sunshine Band,That's the Way (I Like It),0
2020-03-21 17:37,Gilda,No Me Arrepiento de Este Amor,0
2020-03-21 17:37,Daryl Hall & John Oates,Maneater,476
2020-03-21 17:37,Frank Sinatra,My Way,0
2020-03-21 17:37,Pink Floyd,Mother,406
2020-03-21 17:37,Suzanne Vega,Luka,0
2020-03-21 17:37,Soul Asylum,Runaway Train,0
2020-03-21 17:37,Keane,Somewhere Only We Know,429
2020-03-21 17:37,Steppenwolf,Born To Be Wild,0
2020-03-21 17:37,Kool & The Gang,Get Down On It,278
2020-03-21 17:37,Heart,Alone,0
2020-03-21 17:37,Scorpions,Wind Of Change,0
2020-03-21 17:40,Rodrigo,Soy Cordobes,150
2020-03-21 17:40,F.R. David,Words,3274
2020-03-21 17:40,Roxy Music,More Than This - Remastered,4260
2020-03-21 17:40,Tan Bionica,Pastillitas del Olvido,371
2020-03-21 17:40,The Buggles,Video Killed The Radio Star,0
2020-03-21 17:40,Pink Floyd,Mother,204683
2020-03-21 17:41,Coldplay,Viva La Vida,0
2020-03-21 17:41,The Beatles,All You Need Is Love - Remastered 2009,0
2020-03-21 17:41,Bobby McFerrin,Don't Worry Be Happy,0
2020-03-21 17:41,Maroon 5,Animals,0
2020-03-21 17:41,The Animals,House of the Rising Sun,0
2020-03-21 17:41,Mancha De Rolando,Calavera,603
2020-03-21 17:41,The Knack,My Sharona,92
2020-03-21 17:41,Kenny Loggins,"Footloose - From ""Footloose"" Soundtrack",0
2020-03-21 17:41,AC/DC,You Shook Me All Night Long,0
2020-03-21 17:41,Avicii,The Days,0
2020-03-21 17:41,Elton John,"Rocket Man (I Think It's Going To Be A Long, Long Time)",882
2020-03-21 17:41,Bruno Mars,Locked out of Heaven,499
2020-03-21 17:41,The Doors,Light My Fire,0
2020-03-21 17:41,Jarabe De Palo,La flaca,0
2020-03-21 17:41,Maroon 5,Moves Like Jagger - Studio Recording From The Voice Performance,4771
2020-03-21 17:41,Estelares,Aire,0
2020-03-21 17:41,Callejeros,Una Nueva Noche Fría,0
2020-03-21 17:41,Detroit Rock Hitters,Night Moves,1323
2020-03-21 17:41,Laid Back,Sunshine Reggae,0
2020-03-21 17:41,Hannah Montana,The Best of Both Worlds: The 2009 Movie Mix,0
2020-03-21 17:41,Robben,I Am a Passenger,0
2020-03-21 17:41,Michael Jackson,Billie Jean,0
2020-03-21 17:41,Neil Diamond,Sweet Caroline,0
2020-03-21 17:41,Eminem,The Real Slim Shady,0
2020-03-21 17:41,Men Without Hats,Pop Goes The World - Re-Record,0
2020-03-21 17:41,Juice Newton,Angel Of The Morning,0
2020-03-21 17:41,The White Stripes,Seven Nation Army,754
2020-03-21 17:41,Robbie Williams,Angels,0
2020-03-21 17:41,Irene Cara,Fame - Rerecorded,0
2020-03-21 17:41,Pink Floyd,Money,1625
2020-03-21 17:41,Vicentico,Solo un Momento,394
2020-03-21 17:41,John Travolta,You're The One That I Want - From “Grease”,0
2020-03-21 17:42,Maroon 5,Moves Like Jagger - Studio Recording From The Voice Performance,383
2020-03-21 17:42,Detroit Rock Hitters,Night Moves,44663
2020-03-21 17:49,Roxette,Dressed for Success - US Single Mix,1126
2020-03-21 17:49,Turf,Pasos Al Costado,603
2020-03-21 17:49,Michael Sembello,Maniac,0
2020-03-21 17:49,Rod Stewart,Every Beat of My Heart,0
2020-03-21 17:49,Queen,We Are The Champions - Remastered 2011,0
2020-03-21 17:49,Maroon 5,Moves Like Jagger - Studio Recording From The Voice Performance,2261
2020-03-21 17:49,Detroit Rock Hitters,Night Moves,386265
2020-03-21 17:49,Gary Jules,Mad World (Feat. Michael Andrews),0
2020-03-21 17:49,Daryl Hall & John Oates,Kiss on My List,58
2020-03-21 17:49,Andy Grammer,"Honey, I'm Good",0
2020-03-21 17:49,La Quinta Estacion,El Sol No Regresa,0
2020-03-21 17:49,Santana,Smooth (feat. Rob Thomas),1590
2020-03-21 17:49,Ghost Town DJs,My Boo - Hitman's Club Mix,0
2020-03-21 17:49,The Mamas & The Papas,California Dreamin' - Single Version,1277
2020-03-21 17:50,Cristian Castro,Lloviendo Estrellas,2217
2020-03-21 17:52,Cristian Castro,Lloviendo Estrellas,626
2020-03-21 17:52,The Beatles,Eleanor Rigby - Remastered 2009,1230
2020-03-21 17:52,The Beatles,Eleanor Rigby - Remastered 2009,557
2020-03-21 17:52,La Vela Puerca,Zafar,3471
2020-03-21 17:52,Ashley Tisdale,What I've Been Looking For,429
2020-03-21 17:52,Peter Bjorn and John,Young Folks,650
2020-03-21 17:52,Swedish House Mafia,Don't You Worry Child - Radio Edit,359
2020-03-21 17:52,Ghost Town DJs,My Boo - Hitman's Club Mix,121521
2020-03-21 17:52,Nirvana,Smells Like Teen Spirit,0
2020-03-21 17:52,Fito Paez,Fue amor,1068
2020-03-21 17:52,Fito Paez,Fue amor,243
2020-03-21 22:13,Rod Stewart,Baby Jane,283866
2020-03-21 22:14,Midnight Oil,Beds Are Burning - Remastered,3065
2020-03-21 22:14,Rodrigo,La mano de Dios (Homenaje a Diego Maradona),13328
2020-03-21 22:14,Cotton Eyed Joe,Cotton Eyed Joe,17272
2020-03-21 22:14,Bob Marley & The Wailers,Jamming,10518
2020-03-21 22:14,Nek,Laura no està,8858
2020-03-21 22:18,Bob Marley & The Wailers,Jamming,211000
2020-03-21 22:21,Bob Marley & The Wailers,Is This Love,232200
2020-03-21 22:29,Bob Marley & The Wailers,"No Woman, No Cry - Live At The Lyceum, London/1975",427800
2020-03-21 22:33,Bob Marley & The Wailers,Redemption Song,233560
2020-03-21 22:37,Bob Marley & The Wailers,Buffalo Soldier,255840
2020-03-21 22:41,Bob Marley & The Wailers,Waiting In Vain,256240
2020-03-21 22:44,Bob Marley & The Wailers,Three Little Birds,180266
2020-03-21 22:48,Bob Marley & The Wailers,Could You Be Loved,237000
2020-03-21 22:51,The Wailers,"Get Up, Stand Up",197666
2020-03-21 22:59,Bob Marley & The Wailers,Exodus,460226
2020-03-21 23:00,Bob Marley & The Wailers,Lively Up Yourself,47856
2020-03-21 23:05,The Wailers,I Shot The Sheriff,279720
2020-03-21 23:15,Bob Marley & The Wailers,Satisfy My Soul,243134
2020-03-21 23:15,Bob Marley & The Wailers,Stir It Up - Original Album Version,1404
2020-03-21 23:15,Bob Marley & The Wailers,One Love / People Get Ready - Medley,1787
2020-03-21 23:15,Easy Star All-Stars,With a Little Help From My Friends (feat. Luciano),7128
2020-03-21 23:19,Los Pericos,Pupilas Lejanas,235200
2020-03-21 23:20,Tim Maia,Que Beleza,14495
2020-03-21 23:24,Santana,Oye Como Va,238143
2020-03-21 23:24,The Doors,Break on Through (To the Other Side) - New Stereo Mix,46
2020-03-21 23:24,Manu Chao,Clandestino,150
2020-03-21 23:24,Lenny Kravitz,It Ain't Over 'Til It's Over,1451
2020-03-21 23:24,The Clash,The Guns of Brixton - Remastered,731
2020-03-21 23:24,Santana,Black Magic Woman / Gypsy Queen,0
2020-03-21 23:24,Peter Tosh,(You Gotta Walk) Don't Look Back - 2002 Remaster,940
2020-03-21 23:24,The Wailers,I Shot The Sheriff,1335
2020-03-21 23:24,The Wailers,I Shot The Sheriff,568
2020-03-21 23:24,Peter Tosh,"Get Up, Stand Up",1741
2020-03-21 23:24,James Brown,Get Up I Feel Like Being A Sex Machine - Pt. 1 / Single Version,429
2020-03-21 23:24,Alton Ellis,You Made Me So Very Happy,1613
2020-03-21 23:24,Ray Charles,Hit the Road Jack (Remastered),754
2020-03-21 23:24,The Specials,A Message to You Rudy - 2002 Remaster,2078
2020-03-21 23:24,Tim Maia,O Descobridor Dos Sete Mares,0
2020-03-21 23:29,Bob Marley & The Wailers,Stir It Up - Original Album Version,499
2020-03-21 23:29,The Clash,London Calling - Remastered,661
2020-03-21 23:29,Santana,Black Magic Woman / Gypsy Queen,313597
2020-03-21 23:29,Toots & The Maytals,Funky Kingston,0
2020-03-21 23:29,Los Fabulosos Cadillacs,Siguiendo La Luna - Remasterizado 2008,441
2020-03-21 23:29,The Police,Every Little Thing She Does Is Magic,0
2020-03-21 23:29,The Doors,People Are Strange,0
2020-03-21 23:37,Bob Marley & The Wailers,Lively Up Yourself,708
2020-03-21 23:37,Santana,Smooth (feat. Rob Thomas),0
2020-03-21 23:37,Los Fabulosos Cadillacs,Siguiendo La Luna - Remasterizado 2008,229064
2020-03-21 23:37,The Police,Every Little Thing She Does Is Magic,4876
2020-03-21 23:37,The Doors,L.A. Woman,0
2020-03-21 23:37,The Police,Roxanne,0
2020-03-21 23:37,Easy Star All-Stars,Money,116
2020-03-21 23:37,Jimmy Cliff,"The Harder They Come - From ""The Harder They Come"" Soundtrack",0
2020-03-21 23:37,UB40,Red Red Wine,359
2020-03-21 23:42,Los Fabulosos Cadillacs,Calaveras y Diablitos,264026
2020-03-21 23:43,The Doors,Riders on the Storm,71419
2020-03-21 23:43,Toots & The Maytals,Pressure Drop,7941
2020-03-21 23:49,Marvin Gaye,I Heard It Through The Grapevine,429
2020-03-21 23:49,The Clash,Police & Thieves - Remastered,3622
2020-03-21 23:49,Santana,Black Magic Woman - Single Version,2217
2020-03-21 23:50,Los Fabulosos Cadillacs,Yo No Me Sentaría En Tu Mesa - Remasterizado 2008,359
2020-03-21 23:50,Los Fabulosos Cadillacs,Carnaval Toda La Vida - Remasterizado 2008,893
2020-03-21 23:50,Grateful Dead,Truckin' - 2013 Remaster,0
2020-03-21 23:50,Los Fabulosos Cadillacs,Vos Sabes - Versión Remasterizada 2008,8068
2020-03-21 23:50,Los Fabulosos Cadillacs,Matador - Remasterizado 2008,1381
2020-03-21 23:50,Los Pericos,Waitin',3819
2020-03-21 23:50,Los Fabulosos Cadillacs,Padre Nuestro,650
2020-03-21 23:50,Los Fabulosos Cadillacs,El Satánico Dr. Cadillac - Remasterizado 2008,615
2020-03-21 23:54,Los Fabulosos Cadillacs,Vasos Vacíos - Remasterizado 2008,279986
2020-03-22 03:00,Los Fabulosos Cadillacs,Siguiendo La Luna - Remasterizado 2008,203150
2020-03-22 03:39,Aretha Franklin,Rock Steady,131308
2020-03-22 03:44,Andy Timmons,Electric Gypsy,273306
2020-03-22 03:47,Panic! At The Disco,Miss Jackson (feat. LOLO),192053
2020-03-22 03:51,Pearl Jam,Once,231367
2020-03-22 03:55,Rufus Wainwright,Hallelujah,251586
2020-03-22 03:59,Tenacious D,Tribute,248053
2020-03-22 04:01,Susan Egan,I Won't Say (I'm In Love),140226
2020-03-22 04:05,Fine Young Cannibals,She Drives Me Crazy,1845
2020-03-22 04:05,Unknown Artist,Unknown Track,5815
2020-03-22 04:05,Lily Allen,Fuck You,219893
2020-03-22 04:09,The Family,Shake Your Groove Thing,206493
2020-03-22 04:10,War,Low Rider,2891
2020-03-22 15:53,Rush,Limelight,259840
2020-03-22 15:56,The B-52's,Love Shack,175622
2020-03-22 15:56,Duran Duran,Rio - 2009 Remaster,1346
2020-03-22 15:56,Wolfine,Bella,1671
2020-03-22 16:03,The Allman Brothers Band,Jessica,450600
2020-03-22 16:08,U2,With Or Without You - Remastered,295515
2020-03-22 16:13,Sting,Seven Days,278200
2020-03-22 16:16,guardin,it rained & it poured,187898
2020-03-22 16:20,Franz Ferdinand,Take Me Out,237026
2020-03-22 16:24,Queen,Love Of My Life - Remastered 2011,217386
2020-03-22 16:27,Red Hot Chili Peppers,Scar Tissue,215906
2020-03-22 16:32,Coldplay,Clocks,307879
2020-03-22 16:33,Pearl Jam,Once,5931
2020-03-22 18:11,War,Low Rider,1242
2020-03-22 18:13,AC/DC,Moneytalks,10959
2020-03-22 18:13,Led Zeppelin,Rock and Roll - 2012 Remaster,0
2020-03-22 18:13,Tay Zonday,Chocolate Rain,2391
2020-03-22 18:13,Luis Alberto Spinetta,Seguir Viviendo Sin Tu Amor,592
2020-03-22 18:13,Bonnie Tyler,"Holding Out for a Hero - From ""Footloose"" Soundtrack",0
2020-03-22 18:13,St. Vincent,Cruel,3134
2020-03-22 18:13,Miami Sound Machine,Conga,0
2020-03-22 18:13,Billy Joel,Uptown Girl,0
2020-03-22 18:13,Metallica,Enter Sandman,766
2020-03-22 18:13,Creedence Clearwater Revival,Down On The Corner,0
2020-03-22 18:13,The Police,Message In A Bottle,0
2020-03-22 18:13,Mark Ronson,Uptown Funk (feat. Bruno Mars),1102
2020-03-22 18:13,Tina Turner,What's Love Got to Do with It,0
2020-03-22 18:14,Marty McFly,"Johnny B. Goode - From ""Back To The Future"" Soundtrack",2647
2020-03-22 18:14,Juanes,A Dios Le Pido,510
2020-03-22 18:14,The Clash,Rock the Casbah - Remastered,0
2020-03-22 18:14,The Rolling Stones,"Paint It, Black",0
2020-03-22 18:14,Bryan Adams,Heaven,847
2020-03-22 18:14,Gustavo Cerati,Fuerza Natural,0
2020-03-22 18:14,Tom Petty,Free Fallin',2008
2020-03-22 18:14,Tom Petty,Free Fallin',0
2020-03-22 18:14,Los Twist,El Estudiante,0
2020-03-22 18:14,Led Zeppelin,Heartbreaker - 1990 Remaster,0
2020-03-22 18:14,Led Zeppelin,Heartbreaker - 1990 Remaster,14175
2020-03-22 18:15,Jimi Hendrix,Purple Haze,441
2020-03-22 18:15,Spice Girls,Wannabe,116
2020-03-22 18:15,The Knack,My Sharona,290
2020-03-22 18:15,Genesis,Follow You Follow Me - 1994 Digital Remaster,0
2020-03-22 18:15,Green Day,Wake Me up When September Ends,0
2020-03-22 18:15,Ramones,I Wanna Be Sedated - 2002 Remaster,0
2020-03-22 18:15,David Bowie,Dancing in the Street - 2002 Remaster,0
2020-03-22 18:15,George Michael,Careless Whisper,371
2020-03-22 18:15,The Beatles,Penny Lane - Remastered 2009,278
2020-03-22 18:15,Eric Prydz,Call on Me - Radio Mix,0
2020-03-22 18:15,War,Low Rider,371
2020-03-22 18:15,Electric Light Orchestra,Don't Bring Me Down,650
2020-03-22 18:15,The Rolling Stones,Beast Of Burden - Remastered,3715
2020-03-22 18:15,The Rolling Stones,Beast Of Burden - Remastered,0
2020-03-22 18:15,Soledad,Tren Del Cielo,0
2020-03-22 18:15,Whitesnake,Here I Go Again - 2018 Remaster,557
2020-03-22 18:15,Charly García,Tu Amor,290
2020-03-22 18:15,Ella Es Tan Cargosa,En Redondel,603
2020-03-22 18:15,Michael Jackson,Will You Be There - Single Version,661
2020-03-22 18:15,Maxi Trusso,Knocking at the Sun,0
2020-03-22 18:15,Gustavo Cerati,Fuerza Natural,452
2020-03-22 18:15,Imagine Dragons,Demons,406
2020-03-22 18:15,One Direction,Drag Me Down,429
2020-03-22 18:15,One Direction,Drag Me Down,0
2020-03-22 18:15,Green Day,21 Guns,0
2020-03-22 18:15,Green Day,21 Guns,10181
2020-03-22 18:15,Roxette,Listen To Your Heart,0
2020-03-22 18:15,Roxette,Listen To Your Heart,1648
2020-03-22 18:15,Led Zeppelin,Heartbreaker - 1990 Remaster,20863
2020-03-22 18:15,Charles Givings,Easy (LIke Sunday Morning),592
2020-03-22 18:15,Attaque 77,Arrancacorazones,789
2020-03-22 18:20,George Michael,Careless Whisper,300106
2020-03-22 18:21,Spice Girls,Wannabe,52998
2020-03-22 18:21,TheFatRat,Xenogenesis,13223
2020-03-22 18:21,The Jacksons,Blame It on the Boogie,313
2020-03-22 18:21,Sister Sledge,We Are Family,1149
2020-03-22 18:22,Elton John,Healing Hands,11424
2020-03-22 18:22,LMFAO,Party Rock Anthem,696
2020-03-22 18:22,Styx,Show Me The Way,0
2020-03-22 18:22,Los Auténticos Decadentes,Los Piratas - En Vivo,1439
2020-03-22 18:22,Charly García,No Voy en Tren,928
2020-03-22 18:22,Imagine Dragons,Thunder,592
2020-03-22 18:22,Billy Joel,We Didn't Start the Fire,0
2020-03-22 18:22,The Proclaimers,I'm on My Way,0
2020-03-22 18:22,The Jacksons,Blame It on the Boogie,1904
2020-03-22 18:22,TheFatRat,Monody (feat. Laura Brehm),0
2020-03-22 18:22,Sister Sledge,We Are Family,8115
2020-03-22 18:22,Andrés Calamaro,La parte de adelante,673
2020-03-22 18:22,John Lennon,Nobody Told Me - Remastered 2010,0
2020-03-22 18:22,The Blues Brothers,Everybody Needs Somebody to Love,0
2020-03-22 18:22,The Rolling Stones,Out Of Time,0
2020-03-22 18:22,The Beatles,Let It Be - Remastered 2015,0
2020-03-22 18:22,The Beatles,Get Back - Remastered 2009,0
2020-03-22 18:22,Laura Branigan,Gloria,0
2020-03-22 18:22,Paul McCartney,Maybe I’m Amazed,0
2020-03-22 18:22,Donna Summer,"Hot Stuff - 12"" Version",0
2020-03-22 18:22,The Weeknd,Can't Feel My Face,0
2020-03-22 18:22,Bruno Mars,When I Was Your Man,0
2020-03-22 18:22,Enya,Orinoco Flow,0
2020-03-22 18:22,The Verve,Bitter Sweet Symphony,638
2020-03-22 18:22,Fito Paez,Polaroid De Locura Ordinaria,696
2020-03-22 18:22,Aerosmith,Sweet Emotion,0
2020-03-22 18:22,Bruce Springsteen,Dancing In the Dark,0
2020-03-23 02:46,Lionel Richie,All Night Long (All Night) - Single Version,3900
2020-03-23 16:15,The Bangles,Walk Like an Egyptian,1277
2020-03-23 16:15,El Cuarteto De Nos,Lo malo de ser bueno,6373
2020-03-23 16:15,Irene Cara,What A Feeling,290
2020-03-23 16:15,Ray Charles,I've Got a Woman,22385
2020-03-23 16:15,Andrés Calamaro,Mil Horas,150
2020-03-23 16:15,Men At Work,Who Can It Be Now?,1068
2020-03-23 16:17,Miley Cyrus,Party In The U.S.A.,138031
2020-03-23 16:19,pewdiepie,Bitch Lasagna,85762
2020-03-23 16:19,Oasis,Don't Look Back in Anger - Remastered,986
2020-03-23 16:19,Oasis,Don't Look Back in Anger - Remastered,30708
2020-03-23 18:30,Oasis,Rock 'N' Roll Star - Remastered,6896
2020-03-23 23:40,Red Hot Chili Peppers,Under the Bridge,12852
2020-03-23 23:47,Santana,Under the Bridge (feat. Andy Vargas),394873
2020-03-23 23:52,Free,All Right Now,92
2020-03-23 23:52,Derek & The Dominos,Layla - 40th Anniversary Version / 2010 Remastered,0
2020-03-23 23:52,The Rolling Stones,Brown Sugar - 2009 Mix,0
2020-03-23 23:52,The Doors,Light My Fire,150
2020-03-23 23:52,The Black Crowes,Remedy,2530
2020-03-23 23:52,Santana,Evil Ways,264103
2020-03-23 23:53,Derek & The Dominos,Layla - 40th Anniversary Version / 2010 Remastered,37918
2020-03-23 23:53,The Rolling Stones,Brown Sugar - 2009 Mix,708
2020-03-23 23:58,Santana,Oye Como Va,240860
2020-03-23 23:58,The Doobie Brothers,Long Train Runnin',3076
2020-03-24 00:02,Cream,Sunshine Of Your Love,250000
2020-03-24 00:03,Eric Clapton,Forever Man - 1999 Remaster,914
2020-03-24 02:24,Joe Cocker,With A Little Help From My Friends,615
2020-03-24 02:24,Genesis,I Can't Dance - 2007 Digital Remaster,3703
2020-03-24 02:25,Joe Cocker,With A Little Help From My Friends,4829
2020-03-24 02:25,Genesis,I Can't Dance - 2007 Digital Remaster,55217
2020-03-24 02:31,Santana,Soul Sacrifice,397333
